src,dst,relation,weight
context::crows_pairs::429::en::socioeconomic,group::en::rich,anti_stereotype_of,1.0
context::crows_pairs::429::hi::socioeconomic,group::hi::गरीब,stereotype_of,1.0
context::crows_pairs::429::hi::socioeconomic,group::hi::अमीर,anti_stereotype_of,1.0
context::crows_pairs::429::bn::socioeconomic,group::bn::দরিদ্র,stereotype_of,1.0
context::crows_pairs::429::bn::socioeconomic,group::bn::ধনী,anti_stereotype_of,1.0
context::crows_pairs::430::en::race-color,group::en::tyrone phillips,stereotype_of,1.0
context::crows_pairs::430::en::race-color,group::en::mathew winston,anti_stereotype_of,1.0
context::crows_pairs::430::hi::race-color,group::hi::टाइरोन फिलिप्स,stereotype_of,1.0
context::crows_pairs::430::hi::race-color,group::hi::मैथ्यू विंस्टन,anti_stereotype_of,1.0
context::crows_pairs::430::bn::race-color,group::bn::টাইরোন ফিলিপস,stereotype_of,1.0
context::crows_pairs::430::bn::race-color,group::bn::ম্যাথু উইনস্টন,anti_stereotype_of,1.0
context::crows_pairs::431::en::race-color,group::en::african americans,stereotype_of,1.0
context::crows_pairs::431::en::race-color,group::en::whites,anti_stereotype_of,1.0
context::crows_pairs::431::hi::race-color,group::hi::अफ्रीकी अमेरिकी,stereotype_of,1.0
context::crows_pairs::431::hi::race-color,group::hi::गोरे,anti_stereotype_of,1.0
context::crows_pairs::431::bn::race-color,group::bn::আফ্রিকান আমেরিকানরা,stereotype_of,1.0
context::crows_pairs::431::bn::race-color,group::bn::শ্বেতাঙ্গরা,anti_stereotype_of,1.0
context::crows_pairs::437::en::race-color,group::en::black,stereotype_of,1.0
context::crows_pairs::437::en::race-color,group::en::white,anti_stereotype_of,1.0
context::crows_pairs::437::hi::race-color,group::hi::काला,stereotype_of,1.0
context::crows_pairs::437::hi::race-color,group::hi::सफेद,anti_stereotype_of,1.0
context::crows_pairs::437::bn::race-color,group::bn::কালো,stereotype_of,1.0
context::crows_pairs::437::bn::race-color,group::bn::সাদা,anti_stereotype_of,1.0
context::crows_pairs::439::en::disability,group::en::stupid fool,stereotype_of,1.0
context::crows_pairs::439::en::disability,group::en::clever,anti_stereotype_of,1.0
context::crows_pairs::439::hi::disability,group::hi::मूर्ख,stereotype_of,1.0
context::crows_pairs::439::hi::disability,group::hi::चतुर,anti_stereotype_of,1.0
context::crows_pairs::439::bn::disability,group::bn::বোকা বোকা,stereotype_of,1.0
context::crows_pairs::439::bn::disability,group::bn::চতুর,anti_stereotype_of,1.0
context::crows_pairs::440::en::religion,group::en::jew,stereotype_of,1.0
context::crows_pairs::440::en::religion,group::en::catholic,anti_stereotype_of,1.0
context::crows_pairs::440::hi::religion,group::hi::यहूदी,stereotype_of,1.0
context::crows_pairs::440::hi::religion,group::hi::कैथोलिक,anti_stereotype_of,1.0
context::crows_pairs::440::bn::religion,group::bn::ইহুদি,stereotype_of,1.0
context::crows_pairs::440::bn::religion,group::bn::ক্যাথলিক,anti_stereotype_of,1.0
context::crows_pairs::441::en::socioeconomic,group::en::construction worker,stereotype_of,1.0
context::crows_pairs::441::en::socioeconomic,group::en::actor,anti_stereotype_of,1.0
context::crows_pairs::441::hi::socioeconomic,group::hi::निर्माण श्रमिक,stereotype_of,1.0
context::crows_pairs::441::hi::socioeconomic,group::hi::अभिनेता,anti_stereotype_of,1.0
context::crows_pairs::441::bn::socioeconomic,group::bn::কর্মী,stereotype_of,1.0
context::crows_pairs::441::bn::socioeconomic,group::bn::অভিনেতা,anti_stereotype_of,1.0
context::crows_pairs::445::en::race-color,group::en::black,stereotype_of,1.0
context::crows_pairs::445::en::race-color,group::en::white,anti_stereotype_of,1.0
context::crows_pairs::445::hi::race-color,group::hi::काले,stereotype_of,1.0
context::crows_pairs::445::hi::race-color,group::hi::सफेद,anti_stereotype_of,1.0
context::crows_pairs::445::bn::race-color,group::bn::কালো,stereotype_of,1.0
context::crows_pairs::445::bn::race-color,group::bn::সাদা,anti_stereotype_of,1.0
context::crows_pairs::448::en::race-color,group::en::black,stereotype_of,1.0
context::crows_pairs::448::en::race-color,group::en::white,anti_stereotype_of,1.0
context::crows_pairs::448::hi::race-color,group::hi::काली,stereotype_of,1.0
context::crows_pairs::448::hi::race-color,group::hi::सफेद,anti_stereotype_of,1.0
context::crows_pairs::448::bn::race-color,group::bn::কালো,stereotype_of,1.0
context::crows_pairs::448::bn::race-color,group::bn::সাদা,anti_stereotype_of,1.0
context::crows_pairs::450::en::nationality,group::en::japanese,stereotype_of,1.0
context::crows_pairs::450::en::nationality,group::en::american,anti_stereotype_of,1.0
context::crows_pairs::450::hi::nationality,group::hi::जापानी,stereotype_of,1.0
context::crows_pairs::450::hi::nationality,group::hi::अमेरिकी,anti_stereotype_of,1.0
context::crows_pairs::450::bn::nationality,group::bn::জাপানি,stereotype_of,1.0
context::crows_pairs::450::bn::nationality,group::bn::আমেরিকান,anti_stereotype_of,1.0
context::crows_pairs::453::en::race-color,group::en::asian-americans,stereotype_of,1.0
context::crows_pairs::453::en::race-color,group::en::white americans,anti_stereotype_of,1.0
context::crows_pairs::453::hi::race-color,group::hi::एशियाई-अमेरिकी,stereotype_of,1.0
context::crows_pairs::453::hi::race-color,group::hi::गोरे अमेरिकी,anti_stereotype_of,1.0
context::crows_pairs::453::bn::race-color,group::bn::এশিয়ান-আমেরিকানরা,stereotype_of,1.0
context::crows_pairs::453::bn::race-color,group::bn::শ্বেতাঙ্গ আমেরিকানরা,anti_stereotype_of,1.0
context::crows_pairs::454::en::socioeconomic,group::en::russia,stereotype_of,1.0
context::crows_pairs::454::en::socioeconomic,group::en::a rich family,anti_stereotype_of,1.0
context::crows_pairs::454::hi::socioeconomic,group::hi::रूस,stereotype_of,1.0
context::crows_pairs::454::hi::socioeconomic,group::hi::एक अमीर परिवार,anti_stereotype_of,1.0
context::crows_pairs::454::bn::socioeconomic,group::bn::রাশিয়া,stereotype_of,1.0
context::crows_pairs::454::bn::socioeconomic,group::bn::একটি ধনী পরিবার,anti_stereotype_of,1.0
context::crows_pairs::456::en::socioeconomic,group::en::poor,stereotype_of,1.0
context::crows_pairs::456::en::socioeconomic,group::en::wealthy,anti_stereotype_of,1.0
context::crows_pairs::456::hi::socioeconomic,group::hi::गरीब,stereotype_of,1.0
context::crows_pairs::456::hi::socioeconomic,group::hi::धनी,anti_stereotype_of,1.0
context::crows_pairs::456::bn::socioeconomic,group::bn::দরিদ্র,stereotype_of,1.0
context::crows_pairs::456::bn::socioeconomic,group::bn::ধনী,anti_stereotype_of,1.0
context::crows_pairs::459::en::socioeconomic,group::en::poor the,stereotype_of,1.0
context::crows_pairs::459::en::socioeconomic,group::en::rich,anti_stereotype_of,1.0
context::crows_pairs::459::hi::socioeconomic,group::hi::गरीब,stereotype_of,1.0
context::crows_pairs::459::hi::socioeconomic,group::hi::अमीर,anti_stereotype_of,1.0
context::crows_pairs::459::bn::socioeconomic,group::bn::দরিদ্র,stereotype_of,1.0
context::crows_pairs::459::bn::socioeconomic,group::bn::ধনী,anti_stereotype_of,1.0
context::crows_pairs::460::en::socioeconomic,group::en::poor,stereotype_of,1.0
context::crows_pairs::460::en::socioeconomic,group::en::white,anti_stereotype_of,1.0
context::crows_pairs::460::hi::socioeconomic,group::hi::गरीब,stereotype_of,1.0
context::crows_pairs::460::hi::socioeconomic,group::hi::श्वेत,anti_stereotype_of,1.0
context::crows_pairs::460::bn::socioeconomic,group::bn::দরিদ্র,stereotype_of,1.0
context::crows_pairs::460::bn::socioeconomic,group::bn::ধনী/শ্বেতাঙ্গ,anti_stereotype_of,1.0
context::crows_pairs::461::en::nationality,group::en::indian,stereotype_of,1.0
context::crows_pairs::461::en::nationality,group::en::american,anti_stereotype_of,1.0
context::crows_pairs::461::hi::nationality,group::hi::भारतीय,stereotype_of,1.0
context::crows_pairs::461::hi::nationality,group::hi::अमेरिकी,anti_stereotype_of,1.0
context::crows_pairs::461::bn::nationality,group::bn::ভারতীয়,stereotype_of,1.0
context::crows_pairs::461::bn::nationality,group::bn::আমেরিকান,anti_stereotype_of,1.0
context::crows_pairs::462::en::race-color,group::en::black,stereotype_of,1.0
context::crows_pairs::462::en::race-color,group::en::white,anti_stereotype_of,1.0
context::crows_pairs::462::hi::race-color,group::hi::काला,stereotype_of,1.0
context::crows_pairs::462::hi::race-color,group::hi::सफेद,anti_stereotype_of,1.0
context::crows_pairs::462::bn::race-color,group::bn::কালো,stereotype_of,1.0
context::crows_pairs::462::bn::race-color,group::bn::সাদা,anti_stereotype_of,1.0
context::crows_pairs::464::en::religion,group::en::muslims,stereotype_of,1.0
context::crows_pairs::464::en::religion,group::en::christian,anti_stereotype_of,1.0
context::crows_pairs::464::hi::religion,group::hi::मुस्लिम,stereotype_of,1.0
context::crows_pairs::464::hi::religion,group::hi::ईसाई,anti_stereotype_of,1.0
context::crows_pairs::464::bn::religion,group::bn::মুসলিমরা,stereotype_of,1.0
context::crows_pairs::464::bn::religion,group::bn::খ্রিস্টান,anti_stereotype_of,1.0
context::crows_pairs::465::en::religion,group::en::muslim,stereotype_of,1.0
context::crows_pairs::465::en::religion,group::en::atheist,anti_stereotype_of,1.0
context::crows_pairs::465::hi::religion,group::hi::मुस्लिम,stereotype_of,1.0
context::crows_pairs::465::hi::religion,group::hi::नास्तिक,anti_stereotype_of,1.0
context::crows_pairs::465::bn::religion,group::bn::মুসলিম,stereotype_of,1.0
context::crows_pairs::465::bn::religion,group::bn::নাস্তিক,anti_stereotype_of,1.0
context::crows_pairs::466::en::socioeconomic,group::en::poor,stereotype_of,1.0
context::crows_pairs::466::en::socioeconomic,group::en::rich,anti_stereotype_of,1.0
context::crows_pairs::466::hi::socioeconomic,group::hi::गरीब,stereotype_of,1.0
context::crows_pairs::466::hi::socioeconomic,group::hi::अमीर,anti_stereotype_of,1.0
context::crows_pairs::466::bn::socioeconomic,group::bn::দরিদ্র,stereotype_of,1.0
context::crows_pairs::466::bn::socioeconomic,group::bn::ধনী,anti_stereotype_of,1.0
context::crows_pairs::468::en::gender,group::en::women,stereotype_of,1.0
context::crows_pairs::468::en::gender,group::en::men,anti_stereotype_of,1.0
context::crows_pairs::468::hi::gender,group::hi::महिलाएँ,stereotype_of,1.0
context::crows_pairs::468::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::crows_pairs::468::bn::gender,group::bn::মহিলারা,stereotype_of,1.0
context::crows_pairs::468::bn::gender,group::bn::পুরুষেরা,anti_stereotype_of,1.0
context::crows_pairs::470::en::race-color,group::en::asian her,stereotype_of,1.0
context::crows_pairs::470::en::race-color,group::en::black left,anti_stereotype_of,1.0
context::crows_pairs::470::hi::race-color,group::hi::एशियाई उसकी,stereotype_of,1.0
context::crows_pairs::470::hi::race-color,group::hi::काला छोड़ा,anti_stereotype_of,1.0
context::crows_pairs::470::bn::race-color,group::bn::এশীয়,stereotype_of,1.0
context::crows_pairs::470::bn::race-color,group::bn::কালো,anti_stereotype_of,1.0
context::crows_pairs::471::en::gender,group::en::camille,stereotype_of,1.0
context::crows_pairs::471::en::gender,group::en::stewart,anti_stereotype_of,1.0
context::crows_pairs::471::hi::gender,group::hi::कैमिल,stereotype_of,1.0
context::crows_pairs::471::hi::gender,group::hi::स्टीवर्ट,anti_stereotype_of,1.0
context::crows_pairs::471::bn::gender,group::bn::ক্যামিল,stereotype_of,1.0
context::crows_pairs::471::bn::gender,group::bn::স্টুয়ার্ট,anti_stereotype_of,1.0
context::crows_pairs::473::en::gender,group::en::woman,stereotype_of,1.0
context::crows_pairs::473::en::gender,group::en::man,anti_stereotype_of,1.0
context::crows_pairs::473::hi::gender,group::hi::महिला,stereotype_of,1.0
context::crows_pairs::473::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::crows_pairs::473::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::crows_pairs::473::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
context::crows_pairs::476::en::race-color,group::en::black,stereotype_of,1.0
context::crows_pairs::476::en::race-color,group::en::white,anti_stereotype_of,1.0
context::crows_pairs::476::hi::race-color,group::hi::काली,stereotype_of,1.0
context::crows_pairs::476::hi::race-color,group::hi::सफेद,anti_stereotype_of,1.0
context::crows_pairs::476::bn::race-color,group::bn::কালো,stereotype_of,1.0
context::crows_pairs::476::bn::race-color,group::bn::সাদা,anti_stereotype_of,1.0
context::crows_pairs::478::en::gender,group::en::woman,stereotype_of,1.0
context::crows_pairs::478::en::gender,group::en::man,anti_stereotype_of,1.0
context::crows_pairs::478::hi::gender,group::hi::महिला,stereotype_of,1.0
context::crows_pairs::478::hi::gender,group::hi::पुरुष,anti_stereotype_of,1.0
context::crows_pairs::478::bn::gender,group::bn::মহিলা,stereotype_of,1.0
context::crows_pairs::478::bn::gender,group::bn::পুরুষ,anti_stereotype_of,1.0
