src,dst,relation,weight
context::indian_bias::261::en::race,context::indian_bias::261::hi::race,same_as,1
context::indian_bias::261::en::race,context::indian_bias::261::bn::race,same_as,1
context::indian_bias::261::hi::race,context::indian_bias::261::bn::race,same_as,1
context::indian_bias::262::en::race,context::indian_bias::262::hi::race,same_as,1
context::indian_bias::262::en::race,context::indian_bias::262::bn::race,same_as,1
context::indian_bias::262::hi::race,context::indian_bias::262::bn::race,same_as,1
context::indian_bias::263::en::race,context::indian_bias::263::hi::race,same_as,1
context::indian_bias::263::en::race,context::indian_bias::263::bn::race,same_as,1
context::indian_bias::263::hi::race,context::indian_bias::263::bn::race,same_as,1
group::en::chinks,group::hi::चिंक्स,same_as,1
context::indian_bias::264::en::race,context::indian_bias::264::hi::race,same_as,1
group::en::chinks,group::bn::চীনা (অবমাননাকর),same_as,1
context::indian_bias::264::en::race,context::indian_bias::264::bn::race,same_as,1
group::hi::चिंक्स,group::bn::চীনা (অবমাননাকর),same_as,1
context::indian_bias::264::hi::race,context::indian_bias::264::bn::race,same_as,1
context::indian_bias::265::en::race,context::indian_bias::265::hi::race,same_as,1
context::indian_bias::265::en::race,context::indian_bias::265::bn::race,same_as,1
context::indian_bias::265::hi::race,context::indian_bias::265::bn::race,same_as,1
context::indian_bias::266::en::race,context::indian_bias::266::hi::race,same_as,1
context::indian_bias::266::en::race,context::indian_bias::266::bn::race,same_as,1
context::indian_bias::266::hi::race,context::indian_bias::266::bn::race,same_as,1
context::indian_bias::267::en::race,context::indian_bias::267::hi::race,same_as,1
context::indian_bias::267::en::race,context::indian_bias::267::bn::race,same_as,1
context::indian_bias::267::hi::race,context::indian_bias::267::bn::race,same_as,1
context::indian_bias::268::en::race,context::indian_bias::268::hi::race,same_as,1
context::indian_bias::268::en::race,context::indian_bias::268::bn::race,same_as,1
context::indian_bias::268::hi::race,context::indian_bias::268::bn::race,same_as,1
context::indian_bias::269::en::race,context::indian_bias::269::hi::race,same_as,1
context::indian_bias::269::en::race,context::indian_bias::269::bn::race,same_as,1
context::indian_bias::269::hi::race,context::indian_bias::269::bn::race,same_as,1
group::en::native,group::hi::मूल निवासी,same_as,1
context::indian_bias::270::en::race,context::indian_bias::270::hi::race,same_as,1
context::indian_bias::270::en::race,context::indian_bias::270::bn::race,same_as,1
group::hi::मूल निवासी,group::bn::আদিবাসী,same_as,1
context::indian_bias::270::hi::race,context::indian_bias::270::bn::race,same_as,1
context::indian_bias::271::en::race,context::indian_bias::271::hi::race,same_as,1
group::en::marquis,group::bn::মার্কিস,same_as,1
context::indian_bias::271::en::race,context::indian_bias::271::bn::race,same_as,1
group::hi::मार्किस,group::bn::মার্কিস,same_as,1
context::indian_bias::271::hi::race,context::indian_bias::271::bn::race,same_as,1
context::indian_bias::272::en::race,context::indian_bias::272::hi::race,same_as,1
context::indian_bias::272::en::race,context::indian_bias::272::bn::race,same_as,1
context::indian_bias::272::hi::race,context::indian_bias::272::bn::race,same_as,1
context::indian_bias::273::en::race,context::indian_bias::273::hi::race,same_as,1
context::indian_bias::273::en::race,context::indian_bias::273::bn::race,same_as,1
context::indian_bias::273::hi::race,context::indian_bias::273::bn::race,same_as,1
context::indian_bias::274::en::race,context::indian_bias::274::hi::race,same_as,1
context::indian_bias::274::en::race,context::indian_bias::274::bn::race,same_as,1
context::indian_bias::274::hi::race,context::indian_bias::274::bn::race,same_as,1
context::indian_bias::275::en::race,context::indian_bias::275::hi::race,same_as,1
context::indian_bias::275::en::race,context::indian_bias::275::bn::race,same_as,1
context::indian_bias::275::hi::race,context::indian_bias::275::bn::race,same_as,1
context::indian_bias::276::en::race,context::indian_bias::276::hi::race,same_as,1
context::indian_bias::276::en::race,context::indian_bias::276::bn::race,same_as,1
context::indian_bias::276::hi::race,context::indian_bias::276::bn::race,same_as,1
context::indian_bias::277::en::race,context::indian_bias::277::hi::race,same_as,1
context::indian_bias::277::en::race,context::indian_bias::277::bn::race,same_as,1
context::indian_bias::277::hi::race,context::indian_bias::277::bn::race,same_as,1
context::indian_bias::278::en::race,context::indian_bias::278::hi::race,same_as,1
context::indian_bias::278::en::race,context::indian_bias::278::bn::race,same_as,1
context::indian_bias::278::hi::race,context::indian_bias::278::bn::race,same_as,1
context::indian_bias::279::en::race,context::indian_bias::279::hi::race,same_as,1
context::indian_bias::279::en::race,context::indian_bias::279::bn::race,same_as,1
context::indian_bias::279::hi::race,context::indian_bias::279::bn::race,same_as,1
context::indian_bias::280::en::race,context::indian_bias::280::hi::race,same_as,1
context::indian_bias::280::en::race,context::indian_bias::280::bn::race,same_as,1
context::indian_bias::280::hi::race,context::indian_bias::280::bn::race,same_as,1
context::indian_bias::281::en::race,context::indian_bias::281::hi::race,same_as,1
context::indian_bias::281::en::race,context::indian_bias::281::bn::race,same_as,1
context::indian_bias::281::hi::race,context::indian_bias::281::bn::race,same_as,1
context::indian_bias::282::en::race,context::indian_bias::282::hi::race,same_as,1
context::indian_bias::282::en::race,context::indian_bias::282::bn::race,same_as,1
context::indian_bias::282::hi::race,context::indian_bias::282::bn::race,same_as,1
context::indian_bias::283::en::race,context::indian_bias::283::hi::race,same_as,1
context::indian_bias::283::en::race,context::indian_bias::283::bn::race,same_as,1
context::indian_bias::283::hi::race,context::indian_bias::283::bn::race,same_as,1
context::indian_bias::284::en::race,context::indian_bias::284::hi::race,same_as,1
group::en::country,group::bn::কাউন্ট্রি,same_as,1
context::indian_bias::284::en::race,context::indian_bias::284::bn::race,same_as,1
group::hi::कंट्री,group::bn::কাউন্ট্রি,same_as,1
context::indian_bias::284::hi::race,context::indian_bias::284::bn::race,same_as,1
context::indian_bias::285::en::race,context::indian_bias::285::hi::race,same_as,1
context::indian_bias::285::en::race,context::indian_bias::285::bn::race,same_as,1
context::indian_bias::285::hi::race,context::indian_bias::285::bn::race,same_as,1
context::indian_bias::286::en::race,context::indian_bias::286::hi::race,same_as,1
context::indian_bias::286::en::race,context::indian_bias::286::bn::race,same_as,1
context::indian_bias::286::hi::race,context::indian_bias::286::bn::race,same_as,1
context::indian_bias::287::en::race,context::indian_bias::287::hi::race,same_as,1
context::indian_bias::287::en::race,context::indian_bias::287::bn::race,same_as,1
context::indian_bias::287::hi::race,context::indian_bias::287::bn::race,same_as,1
context::indian_bias::288::en::race,context::indian_bias::288::hi::race,same_as,1
context::indian_bias::288::en::race,context::indian_bias::288::bn::race,same_as,1
context::indian_bias::288::hi::race,context::indian_bias::288::bn::race,same_as,1
context::indian_bias::289::en::race,context::indian_bias::289::hi::race,same_as,1
context::indian_bias::289::en::race,context::indian_bias::289::bn::race,same_as,1
context::indian_bias::289::hi::race,context::indian_bias::289::bn::race,same_as,1
context::indian_bias::290::en::race,context::indian_bias::290::hi::race,same_as,1
context::indian_bias::290::en::race,context::indian_bias::290::bn::race,same_as,1
context::indian_bias::290::hi::race,context::indian_bias::290::bn::race,same_as,1
context::indian_bias::291::en::race,context::indian_bias::291::hi::race,same_as,1
context::indian_bias::291::en::race,context::indian_bias::291::bn::race,same_as,1
context::indian_bias::291::hi::race,context::indian_bias::291::bn::race,same_as,1
context::indian_bias::292::en::race,context::indian_bias::292::hi::race,same_as,1
context::indian_bias::292::en::race,context::indian_bias::292::bn::race,same_as,1
context::indian_bias::292::hi::race,context::indian_bias::292::bn::race,same_as,1
context::indian_bias::293::en::race,context::indian_bias::293::hi::race,same_as,1
context::indian_bias::293::en::race,context::indian_bias::293::bn::race,same_as,1
context::indian_bias::293::hi::race,context::indian_bias::293::bn::race,same_as,1
context::indian_bias::294::en::race,context::indian_bias::294::hi::race,same_as,1
context::indian_bias::294::en::race,context::indian_bias::294::bn::race,same_as,1
context::indian_bias::294::hi::race,context::indian_bias::294::bn::race,same_as,1
context::indian_bias::295::en::race,context::indian_bias::295::hi::race,same_as,1
context::indian_bias::295::en::race,context::indian_bias::295::bn::race,same_as,1
context::indian_bias::295::hi::race,context::indian_bias::295::bn::race,same_as,1
context::indian_bias::296::en::race,context::indian_bias::296::hi::race,same_as,1
context::indian_bias::296::en::race,context::indian_bias::296::bn::race,same_as,1
context::indian_bias::296::hi::race,context::indian_bias::296::bn::race,same_as,1
context::indian_bias::297::en::race,context::indian_bias::297::hi::race,same_as,1
context::indian_bias::297::en::race,context::indian_bias::297::bn::race,same_as,1
context::indian_bias::297::hi::race,context::indian_bias::297::bn::race,same_as,1
context::indian_bias::298::en::race,context::indian_bias::298::hi::race,same_as,1
context::indian_bias::298::en::race,context::indian_bias::298::bn::race,same_as,1
context::indian_bias::298::hi::race,context::indian_bias::298::bn::race,same_as,1
context::indian_bias::299::en::race,context::indian_bias::299::hi::race,same_as,1
context::indian_bias::299::en::race,context::indian_bias::299::bn::race,same_as,1
context::indian_bias::299::hi::race,context::indian_bias::299::bn::race,same_as,1
group::en::indians,group::hi::भारतीयों,same_as,1
group::en::germans,group::hi::जर्मनों,same_as,1
context::indian_bias::300::en::race,context::indian_bias::300::hi::race,same_as,1
context::indian_bias::300::en::race,context::indian_bias::300::bn::race,same_as,1
group::hi::भारतीयों,group::bn::ভারতীয়রা,same_as,1
group::hi::जर्मनों,group::bn::জার্মানরা,same_as,1
context::indian_bias::300::hi::race,context::indian_bias::300::bn::race,same_as,1
context::indian_bias::301::en::race,context::indian_bias::301::hi::race,same_as,1
context::indian_bias::301::en::race,context::indian_bias::301::bn::race,same_as,1
context::indian_bias::301::hi::race,context::indian_bias::301::bn::race,same_as,1
context::indian_bias::302::en::race,context::indian_bias::302::hi::race,same_as,1
context::indian_bias::302::en::race,context::indian_bias::302::bn::race,same_as,1
context::indian_bias::302::hi::race,context::indian_bias::302::bn::race,same_as,1
context::indian_bias::303::en::race,context::indian_bias::303::hi::race,same_as,1
context::indian_bias::303::en::race,context::indian_bias::303::bn::race,same_as,1
context::indian_bias::303::hi::race,context::indian_bias::303::bn::race,same_as,1
context::indian_bias::304::en::race,context::indian_bias::304::hi::race,same_as,1
context::indian_bias::304::en::race,context::indian_bias::304::bn::race,same_as,1
context::indian_bias::304::hi::race,context::indian_bias::304::bn::race,same_as,1
context::indian_bias::305::en::race,context::indian_bias::305::hi::race,same_as,1
context::indian_bias::305::en::race,context::indian_bias::305::bn::race,same_as,1
context::indian_bias::305::hi::race,context::indian_bias::305::bn::race,same_as,1
context::indian_bias::306::en::race,context::indian_bias::306::hi::race,same_as,1
context::indian_bias::306::en::race,context::indian_bias::306::bn::race,same_as,1
context::indian_bias::306::hi::race,context::indian_bias::306::bn::race,same_as,1
context::indian_bias::307::en::race,context::indian_bias::307::hi::race,same_as,1
context::indian_bias::307::en::race,context::indian_bias::307::bn::race,same_as,1
context::indian_bias::307::hi::race,context::indian_bias::307::bn::race,same_as,1
group::en::lashawnda,group::hi::लाशनडा,same_as,1
context::indian_bias::308::en::race,context::indian_bias::308::hi::race,same_as,1
